,acquisition_date,acquisitions
11641,1988-08-15,7
11642,1988-08-14,11
11643,1988-08-13,7
11644,1988-08-12,14
11645,1988-08-11,8
11646,1988-08-10,11
11647,1988-08-09,13
11648,1988-08-08,12
11649,1988-08-07,8
11650,1988-08-06,11
11651,1988-08-05,12
11652,1988-08-04,7
11653,1988-08-03,12
11654,1988-08-02,7
11655,1988-08-01,7
11656,1988-07-31,17
11657,1988-07-30,10
11658,1988-07-29,6
11659,1988-07-28,13
11660,1988-07-27,12
11661,1988-07-26,7
11662,1988-07-25,8
11663,1988-07-24,6
11664,1988-07-23,6
11665,1988-07-22,11
11666,1988-07-21,9
11667,1988-07-20,7
11668,1988-07-19,12
11669,1988-07-18,9
11670,1988-07-17,16
11671,1988-07-16,7
11672,1988-07-15,9
11673,1988-07-14,10
11674,1988-07-13,17
11675,1988-07-12,6
11676,1988-07-11,14
11677,1988-07-10,14
11678,1988-07-09,5
11679,1988-07-08,13
11680,1988-07-07,7
11681,1988-07-06,9
11682,1988-07-05,10
11683,1988-07-04,13
11684,1988-07-03,10
11685,1988-07-02,11
11686,1988-07-01,5
11687,1988-06-30,16
11688,1988-06-29,5
11689,1988-06-28,11
11690,1988-06-27,5
11691,1988-06-26,15
11692,1988-06-25,11
11693,1988-06-24,5
11694,1988-06-23,8
11695,1988-06-22,9
11696,1988-06-21,6
11697,1988-06-20,14
11698,1988-06-19,10
11699,1988-06-18,12
11700,1988-06-17,6
11701,1988-06-16,13
11702,1988-06-15,12
11703,1988-06-14,13
11704,1988-06-13,6
11705,1988-06-12,6
11706,1988-06-11,6
11707,1988-06-10,9
11708,1988-06-09,7
11709,1988-06-08,8
11710,1988-06-07,9
11711,1988-06-06,7
11712,1988-06-05,8
11713,1988-06-04,4
11714,1988-06-03,11
11715,1988-06-02,9
11716,1988-06-01,8
11717,1988-05-31,9
11718,1988-05-30,8
11719,1988-05-29,12
11720,1988-05-28,14
11721,1988-05-27,19
11722,1988-05-26,11
11723,1988-05-25,12
11724,1988-05-24,11
11725,1988-05-23,6
11726,1988-05-22,8
11727,1988-05-21,14
11728,1988-05-20,14
11729,1988-05-19,9
11730,1988-05-18,8
11731,1988-05-17,13
11732,1988-05-16,10
11733,1988-05-15,7
11734,1988-05-14,8
11735,1988-05-13,9
11736,1988-05-12,5
11737,1988-05-11,7
11738,1988-05-10,7
11739,1988-05-09,13
11740,1988-05-08,5
11741,1988-05-07,6
11742,1988-05-06,16
11743,1988-05-05,15
11744,1988-05-04,10
11745,1988-05-03,11
11746,1988-05-02,11
11747,1988-05-01,13
11748,1988-04-30,8
11749,1988-04-29,11
11750,1988-04-28,10
11751,1988-04-27,10
11752,1988-04-26,9
11753,1988-04-25,8
11754,1988-04-24,11
11755,1988-04-23,9
11756,1988-04-22,10
11757,1988-04-21,8
11758,1988-04-20,11
11759,1988-04-19,6
11760,1988-04-18,15
11761,1988-04-17,14
11762,1988-04-16,8
11763,1988-04-15,14
11764,1988-04-14,7
11765,1988-04-13,9
11766,1988-04-12,9
11767,1988-04-11,6
11768,1988-04-10,16
11769,1988-04-09,14
11770,1988-04-08,13
11771,1988-04-07,6
11772,1988-04-06,13
11773,1988-04-05,12
11774,1988-04-04,15
11775,1988-04-03,7
11776,1988-04-02,7
11777,1988-04-01,8
11778,1988-03-31,6
11779,1988-03-30,10
11780,1988-03-29,5
11781,1988-03-28,9
11782,1988-03-27,11
11783,1988-03-26,12
11784,1988-03-25,9
11785,1988-03-24,11
11786,1988-03-23,9
11787,1988-03-22,5
11788,1988-03-21,13
11789,1988-03-20,6
11790,1988-03-19,7
11791,1988-03-18,10
11792,1988-03-17,8
11793,1988-03-16,8
11794,1988-03-15,10
11795,1988-03-14,12
11796,1988-03-13,5
11797,1988-03-12,7
11798,1988-03-11,11
11799,1988-03-10,6
11800,1988-03-09,4
11801,1988-03-08,14
11802,1988-03-07,11
11803,1988-03-06,8
11804,1988-03-05,6
11805,1988-03-04,14
11806,1988-03-03,7
11807,1988-03-02,7
11808,1988-03-01,17
11809,1988-02-29,11
11810,1988-02-28,15
11811,1988-02-27,6
11812,1988-02-26,10
11813,1988-02-25,10
11814,1988-02-24,5
11815,1988-02-23,9
11816,1988-02-22,8
11817,1988-02-21,9
11818,1988-02-20,10
11819,1988-02-19,8
11820,1988-02-18,8
11821,1988-02-17,13
11822,1988-02-16,11
11823,1988-02-15,6
11824,1988-02-14,12
11825,1988-02-13,11
11826,1988-02-12,10
11827,1988-02-11,12
11828,1988-02-10,7
11829,1988-02-09,8
11830,1988-02-08,12
11831,1988-02-07,7
11832,1988-02-06,13
11833,1988-02-05,10
11834,1988-02-04,14
11835,1988-02-03,14
11836,1988-02-02,12
11837,1988-02-01,7
11838,1988-01-31,15
11839,1988-01-30,5
11840,1988-01-29,6
11841,1988-01-28,8
11842,1988-01-27,8
11843,1988-01-26,9
11844,1988-01-25,10
11845,1988-01-24,6
11846,1988-01-23,9
11847,1988-01-22,10
11848,1988-01-21,10
11849,1988-01-20,9
11850,1988-01-19,7
11851,1988-01-18,5
11852,1988-01-17,10
11853,1988-01-16,8
11854,1988-01-15,9
11855,1988-01-14,14
11856,1988-01-13,6
11857,1988-01-12,12
11858,1988-01-11,8
11859,1988-01-10,8
11860,1988-01-09,8
11861,1988-01-08,6
11862,1988-01-07,14
11863,1988-01-06,10
11864,1988-01-05,11
11865,1988-01-04,10
11866,1988-01-03,10
11867,1988-01-02,4
11868,1988-01-01,10
11869,1987-12-31,13
11870,1987-12-30,8
11871,1987-12-29,5
11872,1987-12-28,14
11873,1987-12-27,9
11874,1987-12-26,8
11875,1987-12-25,7
11876,1987-12-24,10
11877,1987-12-23,14
11878,1987-12-22,8
11879,1987-12-21,8
11880,1987-12-20,15
11881,1987-12-19,7
11882,1987-12-18,16
11883,1987-12-17,16
11884,1987-12-16,8
11885,1987-12-15,9
11886,1987-12-14,11
11887,1987-12-13,9
11888,1987-12-12,10
11889,1987-12-11,6
11890,1987-12-10,9
11891,1987-12-09,10
11892,1987-12-08,7
11893,1987-12-07,10
11894,1987-12-06,7
11895,1987-12-05,9
11896,1987-12-04,18
11897,1987-12-03,11
11898,1987-12-02,6
11899,1987-12-01,8
11900,1987-11-30,10
11901,1987-11-29,6
11902,1987-11-28,13
11903,1987-11-27,8
11904,1987-11-26,6
11905,1987-11-25,9
11906,1987-11-24,16
11907,1987-11-23,10
11908,1987-11-22,6
11909,1987-11-21,8
11910,1987-11-20,6
11911,1987-11-19,12
11912,1987-11-18,6
11913,1987-11-17,10
11914,1987-11-16,11
11915,1987-11-15,11
11916,1987-11-14,6
11917,1987-11-13,5
11918,1987-11-12,14
11919,1987-11-11,18
11920,1987-11-10,10
11921,1987-11-09,9
11922,1987-11-08,7
11923,1987-11-07,11
11924,1987-11-06,8
11925,1987-11-05,4
11926,1987-11-04,12
11927,1987-11-03,9
11928,1987-11-02,13
11929,1987-11-01,8
11930,1987-10-31,11
11931,1987-10-30,12
11932,1987-10-29,8
11933,1987-10-28,10
11934,1987-10-27,8
11935,1987-10-26,12
11936,1987-10-25,7
11937,1987-10-24,10
11938,1987-10-23,6
11939,1987-10-22,9
11940,1987-10-21,12
11941,1987-10-20,13
11942,1987-10-19,9
11943,1987-10-18,11
11944,1987-10-17,5
11945,1987-10-16,8
11946,1987-10-15,4
11947,1987-10-14,9
11948,1987-10-13,15
11949,1987-10-12,11
11950,1987-10-11,13
11951,1987-10-10,5
11952,1987-10-09,13
11953,1987-10-08,14
11954,1987-10-07,10
11955,1987-10-06,7
11956,1987-10-05,6
11957,1987-10-04,13
11958,1987-10-03,5
11959,1987-10-02,12
11960,1987-10-01,12
11961,1987-09-30,11
11962,1987-09-29,9
11963,1987-09-28,10
11964,1987-09-27,4
11965,1987-09-26,10
11966,1987-09-25,13
11967,1987-09-24,6
11968,1987-09-23,8
11969,1987-09-22,8
11970,1987-09-21,11
11971,1987-09-20,12
11972,1987-09-19,9
11973,1987-09-18,9
11974,1987-09-17,15
11975,1987-09-16,6
11976,1987-09-15,9
11977,1987-09-14,6
11978,1987-09-13,11
11979,1987-09-12,14
11980,1987-09-11,14
11981,1987-09-10,8
11982,1987-09-09,15
11983,1987-09-08,8
11984,1987-09-07,15
11985,1987-09-06,6
11986,1987-09-05,7
11987,1987-09-04,8
11988,1987-09-03,6
11989,1987-09-02,14
11990,1987-09-01,15
11991,1987-08-31,10
11992,1987-08-30,11
11993,1987-08-29,22
11994,1987-08-28,10
11995,1987-08-27,15
11996,1987-08-26,12
11997,1987-08-25,4
11998,1987-08-24,8
11999,1987-08-23,13
12000,1987-08-22,5
12001,1987-08-21,9
12002,1987-08-20,10
12003,1987-08-19,16
12004,1987-08-18,9
12005,1987-08-17,9
12006,1987-08-16,12
12007,1987-08-15,9
12008,1987-08-14,12
12009,1987-08-13,10
12010,1987-08-12,5
12011,1987-08-11,10
12012,1987-08-10,6
12013,1987-08-09,13
12014,1987-08-08,10
12015,1987-08-07,8
12016,1987-08-06,7
12017,1987-08-05,9
12018,1987-08-04,7
12019,1987-08-03,11
12020,1987-08-02,10
12021,1987-08-01,6
12022,1987-07-31,7
12023,1987-07-30,11
12024,1987-07-29,8
12025,1987-07-28,13
12026,1987-07-27,6
12027,1987-07-26,11
12028,1987-07-25,8
12029,1987-07-24,4
12030,1987-07-23,9
12031,1987-07-22,5
12032,1987-07-21,5
12033,1987-07-20,7
12034,1987-07-19,13
12035,1987-07-18,7
12036,1987-07-17,7
12037,1987-07-16,3
12038,1987-07-15,10
12039,1987-07-14,13
12040,1987-07-13,7
12041,1987-07-12,10
12042,1987-07-11,6
12043,1987-07-10,6
12044,1987-07-09,14
12045,1987-07-08,7
12046,1987-07-07,15
12047,1987-07-06,11
12048,1987-07-05,13
12049,1987-07-04,8
12050,1987-07-03,11
12051,1987-07-02,14
12052,1987-07-01,7
12053,1987-06-30,8
12054,1987-06-29,12
12055,1987-06-28,6
12056,1987-06-27,3
12057,1987-06-26,6
12058,1987-06-25,13
12059,1987-06-24,14
12060,1987-06-23,11
12061,1987-06-22,7
12062,1987-06-21,14
12063,1987-06-20,10
12064,1987-06-19,10
12065,1987-06-18,9
12066,1987-06-17,8
12067,1987-06-16,10
12068,1987-06-15,11
12069,1987-06-14,14
12070,1987-06-13,8
12071,1987-06-12,7
12072,1987-06-11,14
12073,1987-06-10,9
12074,1987-06-09,12
12075,1987-06-08,5
12076,1987-06-07,5
12077,1987-06-06,8
12078,1987-06-05,9
12079,1987-06-04,5
12080,1987-06-03,7
12081,1987-06-02,11
12082,1987-06-01,9
12083,1987-05-31,6
12084,1987-05-30,13
12085,1987-05-29,15
12086,1987-05-28,12
12087,1987-05-27,12
12088,1987-05-26,11
12089,1987-05-25,6
12090,1987-05-24,9
12091,1987-05-23,11
12092,1987-05-22,12
12093,1987-05-21,13
12094,1987-05-20,11
12095,1987-05-19,9
12096,1987-05-18,11
12097,1987-05-17,8
12098,1987-05-16,7
12099,1987-05-15,10
12100,1987-05-14,6
12101,1987-05-13,10
12102,1987-05-12,7
12103,1987-05-11,9
12104,1987-05-10,7
12105,1987-05-09,5
12106,1987-05-08,3
12107,1987-05-07,7
12108,1987-05-06,9
12109,1987-05-05,5
12110,1987-05-04,9
12111,1987-05-03,6
12112,1987-05-02,10
12113,1987-05-01,6
12114,1987-04-30,14
12115,1987-04-29,10
12116,1987-04-28,5
12117,1987-04-27,7
12118,1987-04-26,14
12119,1987-04-25,7
12120,1987-04-24,5
12121,1987-04-23,7
12122,1987-04-22,13
12123,1987-04-21,12
12124,1987-04-20,9
12125,1987-04-19,8
12126,1987-04-18,9
12127,1987-04-17,4
12128,1987-04-16,15
12129,1987-04-15,13
12130,1987-04-14,12
12131,1987-04-13,10
12132,1987-04-12,7
12133,1987-04-11,10
12134,1987-04-10,8
12135,1987-04-09,6
12136,1987-04-08,8
12137,1987-04-07,10
12138,1987-04-06,11
12139,1987-04-05,12
12140,1987-04-04,11
12141,1987-04-03,7
12142,1987-04-02,11
12143,1987-04-01,17
12144,1987-03-31,9
12145,1987-03-30,13
12146,1987-03-29,11
12147,1987-03-28,12
12148,1987-03-27,7
12149,1987-03-26,9
12150,1987-03-25,4
12151,1987-03-24,7
12152,1987-03-23,4
12153,1987-03-22,5
12154,1987-03-21,8
12155,1987-03-20,6
12156,1987-03-19,9
12157,1987-03-18,8
12158,1987-03-17,10
12159,1987-03-16,8
12160,1987-03-15,11
12161,1987-03-14,10
12162,1987-03-13,5
12163,1987-03-12,7
12164,1987-03-11,9
12165,1987-03-10,12
12166,1987-03-09,15
12167,1987-03-08,18
12168,1987-03-07,8
12169,1987-03-06,13
12170,1987-03-05,9
12171,1987-03-04,6
12172,1987-03-03,9
12173,1987-03-02,12
12174,1987-03-01,10
12175,1987-02-28,16
12176,1987-02-27,3
12177,1987-02-26,12
12178,1987-02-25,15
12179,1987-02-24,8
12180,1987-02-23,17
12181,1987-02-22,6
12182,1987-02-21,11
12183,1987-02-20,10
12184,1987-02-19,14
12185,1987-02-18,1
12186,1987-02-17,12
12187,1987-02-16,8
12188,1987-02-15,6
12189,1987-02-14,3
12190,1987-02-13,17
12191,1987-02-12,9
12192,1987-02-11,10
12193,1987-02-10,6
12194,1987-02-09,6
12195,1987-02-08,10
12196,1987-02-07,14
12197,1987-02-06,9
12198,1987-02-05,5
12199,1987-02-04,12
12200,1987-02-03,14
12201,1987-02-02,6
12202,1987-02-01,12
12203,1987-01-31,4
12204,1987-01-30,8
12205,1987-01-29,10
12206,1987-01-28,13
12207,1987-01-27,13
12208,1987-01-26,9
12209,1987-01-25,5
12210,1987-01-24,9
12211,1987-01-23,11
12212,1987-01-22,13
12213,1987-01-21,13
12214,1987-01-20,13
12215,1987-01-19,13
12216,1987-01-18,8
12217,1987-01-17,10
12218,1987-01-16,9
12219,1987-01-15,10
12220,1987-01-14,11
12221,1987-01-13,10
12222,1987-01-12,6
12223,1987-01-11,10
12224,1987-01-10,9
12225,1987-01-09,12
12226,1987-01-08,7
12227,1987-01-07,13
12228,1987-01-06,13
12229,1987-01-05,6
12230,1987-01-04,11
12231,1987-01-03,10
12232,1987-01-02,15
12233,1987-01-01,8
12234,1986-12-31,9
12235,1986-12-30,11
12236,1986-12-29,8
12237,1986-12-28,10
12238,1986-12-27,10
12239,1986-12-26,13
12240,1986-12-25,14
12241,1986-12-24,8
12242,1986-12-23,9
12243,1986-12-22,9
12244,1986-12-21,7
12245,1986-12-20,6
12246,1986-12-19,9
12247,1986-12-18,9
12248,1986-12-17,9
12249,1986-12-16,11
12250,1986-12-15,11
12251,1986-12-14,8
12252,1986-12-13,4
12253,1986-12-12,7
12254,1986-12-11,6
12255,1986-12-10,17
12256,1986-12-09,8
12257,1986-12-08,10
12258,1986-12-07,9
12259,1986-12-06,9
12260,1986-12-05,11
12261,1986-12-04,12
12262,1986-12-03,13
12263,1986-12-02,9
12264,1986-12-01,9
12265,1986-11-30,6
12266,1986-11-29,13
12267,1986-11-28,9
12268,1986-11-27,10
12269,1986-11-26,12
12270,1986-11-25,11
12271,1986-11-24,15
12272,1986-11-23,10
12273,1986-11-22,13
12274,1986-11-21,7
12275,1986-11-20,8
12276,1986-11-19,12
12277,1986-11-18,10
12278,1986-11-17,8
12279,1986-11-16,18
12280,1986-11-15,9
12281,1986-11-14,4
12282,1986-11-13,7
12283,1986-11-12,13
12284,1986-11-11,9
12285,1986-11-10,5
12286,1986-11-09,10
12287,1986-11-08,12
12288,1986-11-07,8
12289,1986-11-06,14
12290,1986-11-05,11
12291,1986-11-04,8
12292,1986-11-03,7
12293,1986-11-02,9
12294,1986-11-01,12
12295,1986-10-31,11
12296,1986-10-30,9
12297,1986-10-29,8
12298,1986-10-28,4
12299,1986-10-27,9
12300,1986-10-26,8
12301,1986-10-25,14
12302,1986-10-24,5
12303,1986-10-23,14
12304,1986-10-22,12
12305,1986-10-21,7
12306,1986-10-20,11
12307,1986-10-19,8
12308,1986-10-18,5
12309,1986-10-17,13
12310,1986-10-16,4
12311,1986-10-15,7
12312,1986-10-14,5
12313,1986-10-13,7
12314,1986-10-12,5
12315,1986-10-11,10
12316,1986-10-10,14
12317,1986-10-09,6
12318,1986-10-08,7
12319,1986-10-07,4
12320,1986-10-06,11
12321,1986-10-05,6
12322,1986-10-04,9
12323,1986-10-03,11
12324,1986-10-02,10
12325,1986-10-01,7
12326,1986-09-30,7
12327,1986-09-29,11
12328,1986-09-28,12
12329,1986-09-27,11
12330,1986-09-26,10
12331,1986-09-25,12
12332,1986-09-24,10
12333,1986-09-23,12
12334,1986-09-22,12
12335,1986-09-21,7
12336,1986-09-20,7
12337,1986-09-19,10
12338,1986-09-18,12
12339,1986-09-17,9
12340,1986-09-16,4
12341,1986-09-15,9
12342,1986-09-14,20
12343,1986-09-13,9
12344,1986-09-12,9
12345,1986-09-11,8
12346,1986-09-10,10
12347,1986-09-09,5
12348,1986-09-08,5
12349,1986-09-07,6
12350,1986-09-06,4
12351,1986-09-05,8
12352,1986-09-04,8
12353,1986-09-03,15
12354,1986-09-02,7
12355,1986-09-01,6
12356,1986-08-31,8
12357,1986-08-30,6
12358,1986-08-29,13
12359,1986-08-28,6
12360,1986-08-27,13
12361,1986-08-26,7
12362,1986-08-25,12
12363,1986-08-24,15
12364,1986-08-23,7
12365,1986-08-22,12
12366,1986-08-21,6
12367,1986-08-20,9
12368,1986-08-19,8
12369,1986-08-18,12
12370,1986-08-17,7
12371,1986-08-16,5
12372,1986-08-15,6
12373,1986-08-14,11
12374,1986-08-13,5
12375,1986-08-12,12
12376,1986-08-11,7
12377,1986-08-10,10
12378,1986-08-09,8
12379,1986-08-08,9
12380,1986-08-07,9
12381,1986-08-06,11
12382,1986-08-05,14
12383,1986-08-04,10
12384,1986-08-03,12
12385,1986-08-02,11
12386,1986-08-01,6
12387,1986-07-31,14
12388,1986-07-30,9
12389,1986-07-29,14
12390,1986-07-28,8
12391,1986-07-27,11
12392,1986-07-26,7
12393,1986-07-25,9
12394,1986-07-24,13
12395,1986-07-23,13
12396,1986-07-22,9
12397,1986-07-21,7
12398,1986-07-20,5
12399,1986-07-19,9
12400,1986-07-18,5
12401,1986-07-17,5
12402,1986-07-16,9
12403,1986-07-15,10
12404,1986-07-14,10
12405,1986-07-13,8
12406,1986-07-12,7
12407,1986-07-11,10
12408,1986-07-10,7
12409,1986-07-09,9
12410,1986-07-08,7
12411,1986-07-07,7
12412,1986-07-06,11
12413,1986-07-05,10
12414,1986-07-04,5
12415,1986-07-03,11
12416,1986-07-02,5
12417,1986-07-01,11
12418,1986-06-30,7
12419,1986-06-29,15
12420,1986-06-28,10
12421,1986-06-27,9
12422,1986-06-26,7
12423,1986-06-25,10
12424,1986-06-24,11
12425,1986-06-23,9
12426,1986-06-22,9
12427,1986-06-21,4
12428,1986-06-20,9
12429,1986-06-19,6
12430,1986-06-18,7
12431,1986-06-17,12
12432,1986-06-16,13
12433,1986-06-15,7
12434,1986-06-14,13
12435,1986-06-13,9
12436,1986-06-12,8
12437,1986-06-11,13
12438,1986-06-10,15
12439,1986-06-09,12
12440,1986-06-08,9
12441,1986-06-07,4
12442,1986-06-06,9
12443,1986-06-05,8
12444,1986-06-04,3
12445,1986-06-03,11
12446,1986-06-02,7
12447,1986-06-01,8
12448,1986-05-31,10
12449,1986-05-30,12
12450,1986-05-29,7
12451,1986-05-28,11
12452,1986-05-27,7
12453,1986-05-26,10
12454,1986-05-25,8
12455,1986-05-24,15
12456,1986-05-23,12
12457,1986-05-22,11
12458,1986-05-21,10
12459,1986-05-20,13
12460,1986-05-19,9
12461,1986-05-18,17
12462,1986-05-17,7
12463,1986-05-16,9
12464,1986-05-15,8
12465,1986-05-14,8
12466,1986-05-13,8
12467,1986-05-12,9
12468,1986-05-11,9
12469,1986-05-10,16
12470,1986-05-09,3
12471,1986-05-08,9
12472,1986-05-07,10
12473,1986-05-06,7
12474,1986-05-05,8
12475,1986-05-04,11
12476,1986-05-03,17
12477,1986-05-02,16
12478,1986-05-01,12
12479,1986-04-30,9
12480,1986-04-29,9
12481,1986-04-28,15
12482,1986-04-27,10
12483,1986-04-26,10
12484,1986-04-25,6
12485,1986-04-24,7
12486,1986-04-23,11
12487,1986-04-22,4
12488,1986-04-21,13
12489,1986-04-20,17
12490,1986-04-19,10
12491,1986-04-18,15
12492,1986-04-17,10
12493,1986-04-16,8
12494,1986-04-15,5
12495,1986-04-14,13
12496,1986-04-13,7
12497,1986-04-12,7
12498,1986-04-11,9
12499,1986-04-10,12
12500,1986-04-09,13
12501,1986-04-08,11
12502,1986-04-07,16
12503,1986-04-06,10
12504,1986-04-05,7
12505,1986-04-04,13
12506,1986-04-03,9
12507,1986-04-02,7
12508,1986-04-01,6
12509,1986-03-31,9
12510,1986-03-30,12
12511,1986-03-29,9
12512,1986-03-28,11
12513,1986-03-27,12
12514,1986-03-26,7
12515,1986-03-25,7
12516,1986-03-24,7
12517,1986-03-23,12
12518,1986-03-22,8
12519,1986-03-21,8
12520,1986-03-20,8
12521,1986-03-19,8
12522,1986-03-18,10
12523,1986-03-17,4
12524,1986-03-16,11
12525,1986-03-15,5
12526,1986-03-14,7
12527,1986-03-13,6
12528,1986-03-12,11
12529,1986-03-11,14
12530,1986-03-10,15
12531,1986-03-09,5
12532,1986-03-08,10
12533,1986-03-07,4
12534,1986-03-06,12
12535,1986-03-05,5
12536,1986-03-04,10
12537,1986-03-03,13
12538,1986-03-02,8
12539,1986-03-01,7
12540,1986-02-28,12
12541,1986-02-27,8
12542,1986-02-26,5
12543,1986-02-25,8
12544,1986-02-24,9
12545,1986-02-23,10
12546,1986-02-22,10
12547,1986-02-21,8
12548,1986-02-20,11
12549,1986-02-19,8
12550,1986-02-18,6
12551,1986-02-17,8
12552,1986-02-16,15
12553,1986-02-15,8
12554,1986-02-14,11
12555,1986-02-13,13
12556,1986-02-12,8
12557,1986-02-11,8
12558,1986-02-10,9
12559,1986-02-09,8
12560,1986-02-08,6
12561,1986-02-07,17
12562,1986-02-06,8
12563,1986-02-05,11
12564,1986-02-04,11
12565,1986-02-03,8
12566,1986-02-02,8
12567,1986-02-01,14
12568,1986-01-31,8
12569,1986-01-30,9
12570,1986-01-29,8
12571,1986-01-28,12
12572,1986-01-27,9
12573,1986-01-26,7
12574,1986-01-25,10
12575,1986-01-24,8
12576,1986-01-23,11
12577,1986-01-22,8
12578,1986-01-21,11
12579,1986-01-20,7
12580,1986-01-19,8
12581,1986-01-18,13
12582,1986-01-17,9
12583,1986-01-16,10
12584,1986-01-15,7
12585,1986-01-14,13
12586,1986-01-13,10
12587,1986-01-12,18
12588,1986-01-11,8
12589,1986-01-10,7
12590,1986-01-09,17
12591,1986-01-08,14
12592,1986-01-07,9
12593,1986-01-06,9
12594,1986-01-05,14
12595,1986-01-04,14
12596,1986-01-03,7
12597,1986-01-02,13
12598,1986-01-01,15
12599,1985-12-31,13
12600,1985-12-30,8
12601,1985-12-29,7
12602,1985-12-28,12
12603,1985-12-27,9
12604,1985-12-26,6
12605,1985-12-25,11
12606,1985-12-24,11
12607,1985-12-23,13
12608,1985-12-22,8
12609,1985-12-21,8
12610,1985-12-20,9
12611,1985-12-19,12
12612,1985-12-18,7
12613,1985-12-17,8
12614,1985-12-16,8
12615,1985-12-15,4
12616,1985-12-14,8
12617,1985-12-13,12
12618,1985-12-12,11
12619,1985-12-11,9
12620,1985-12-10,14
12621,1985-12-09,8
12622,1985-12-08,7
12623,1985-12-07,9
12624,1985-12-06,8
12625,1985-12-05,7
12626,1985-12-04,15
12627,1985-12-03,10
12628,1985-12-02,16
12629,1985-12-01,13
12630,1985-11-30,9
12631,1985-11-29,9
12632,1985-11-28,16
12633,1985-11-27,6
12634,1985-11-26,9
12635,1985-11-25,8
12636,1985-11-24,10
12637,1985-11-23,6
12638,1985-11-22,6
12639,1985-11-21,5
12640,1985-11-20,10
12641,1985-11-19,13
12642,1985-11-18,10
12643,1985-11-17,10
12644,1985-11-16,12
12645,1985-11-15,18
12646,1985-11-14,6
12647,1985-11-13,11
12648,1985-11-12,12
12649,1985-11-11,7
12650,1985-11-10,7
12651,1985-11-09,8
12652,1985-11-08,12
12653,1985-11-07,8
12654,1985-11-06,12
12655,1985-11-05,9
12656,1985-11-04,9
12657,1985-11-03,9
12658,1985-11-02,13
12659,1985-11-01,4
12660,1985-10-31,7
12661,1985-10-30,8
12662,1985-10-29,8
12663,1985-10-28,6
12664,1985-10-27,11
12665,1985-10-26,9
12666,1985-10-25,3
12667,1985-10-24,10
12668,1985-10-23,11
12669,1985-10-22,12
12670,1985-10-21,11
12671,1985-10-20,6
12672,1985-10-19,7
12673,1985-10-18,11
12674,1985-10-17,8
12675,1985-10-16,8
12676,1985-10-15,5
12677,1985-10-14,10
12678,1985-10-13,10
12679,1985-10-12,4
12680,1985-10-11,12
12681,1985-10-10,7
12682,1985-10-09,8
12683,1985-10-08,11
12684,1985-10-07,7
12685,1985-10-06,8
12686,1985-10-05,12
12687,1985-10-04,7
12688,1985-10-03,10
12689,1985-10-02,10
12690,1985-10-01,9
12691,1985-09-30,10
12692,1985-09-29,3
12693,1985-09-28,5
12694,1985-09-27,6
12695,1985-09-26,10
12696,1985-09-25,5
12697,1985-09-24,6
12698,1985-09-23,6
12699,1985-09-22,6
12700,1985-09-21,15
12701,1985-09-20,13
12702,1985-09-19,11
12703,1985-09-18,6
12704,1985-09-17,5
12705,1985-09-16,11
12706,1985-09-15,6
12707,1985-09-14,14
12708,1985-09-13,4
12709,1985-09-12,9
12710,1985-09-11,12
12711,1985-09-10,9
12712,1985-09-09,7
12713,1985-09-08,14
12714,1985-09-07,15
12715,1985-09-06,8
12716,1985-09-05,13
12717,1985-09-04,10
12718,1985-09-03,7
12719,1985-09-02,15
12720,1985-09-01,5
12721,1985-08-31,8
12722,1985-08-30,16
12723,1985-08-29,17
12724,1985-08-28,7
12725,1985-08-27,10
12726,1985-08-26,11
12727,1985-08-25,5
12728,1985-08-24,12
12729,1985-08-23,3
12730,1985-08-22,14
12731,1985-08-21,11
12732,1985-08-20,11
12733,1985-08-19,13
12734,1985-08-18,5
12735,1985-08-17,13
12736,1985-08-16,11
12737,1985-08-15,9
12738,1985-08-14,7
12739,1985-08-13,9
12740,1985-08-12,8
12741,1985-08-11,13
12742,1985-08-10,11
12743,1985-08-09,11
12744,1985-08-08,6
12745,1985-08-07,9
12746,1985-08-06,6
12747,1985-08-05,14
12748,1985-08-04,10
12749,1985-08-03,13
12750,1985-08-02,9
12751,1985-08-01,14
12752,1985-07-31,16
12753,1985-07-30,11
12754,1985-07-29,7
12755,1985-07-28,7
12756,1985-07-27,6
12757,1985-07-26,8
12758,1985-07-25,7
12759,1985-07-24,7
12760,1985-07-23,11
12761,1985-07-22,11
12762,1985-07-21,14
12763,1985-07-20,9
12764,1985-07-19,8
12765,1985-07-18,10
12766,1985-07-17,10
12767,1985-07-16,7
12768,1985-07-15,5
12769,1985-07-14,11
12770,1985-07-13,14
12771,1985-07-12,10
12772,1985-07-11,11
12773,1985-07-10,8
12774,1985-07-09,7
12775,1985-07-08,7
12776,1985-07-07,6
12777,1985-07-06,10
12778,1985-07-05,10
12779,1985-07-04,6
12780,1985-07-03,9
12781,1985-07-02,6
12782,1985-07-01,15
12783,1985-06-30,9
12784,1985-06-29,9
12785,1985-06-28,9
12786,1985-06-27,8
12787,1985-06-26,7
12788,1985-06-25,7
12789,1985-06-24,7
